PROSPECTID,time_since_recent_payment,time_since_first_deliquency,time_since_recent_deliquency,num_times_delinquent,max_recent_level_of_deliq,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_30p_dpd,num_times_60p_dpd,num_std,num_std_6mts,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_dbt_12mts,num_lss,num_lss_6mts,num_lss_12mts,recent_level_of_deliq,tot_enq,CC_enq,CC_enq_L6m,CC_enq_L12m,PL_enq,PL_enq_L6m,PL_enq_L12m,time_since_recent_enq,enq_L12m,enq_L6m,enq_L3m,MARITALSTATUS,EDUCATION,AGE,GENDER,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_of_active_TLs_ever,pct_opened_TLs_L6m_of_L12m,pct_currentBal_all_TL,CC_Flag,PL_Flag,pct_PL_enq_L6m_of_L12m,pct_CC_enq_L6m_of_L12m,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,max_unsec_exposure_inPct,HL_Flag,GL_Flag,last_prod_enq2,first_prod_enq2,Credit_Score,Approved_Flag,Total_TL,Tot_Closed_TL,Tot_Active_TL,Total_TL_opened_L6M,Tot_TL_closed_L6M,pct_tl_open_L6M,pct_tl_closed_L6M,pct_active_tl,pct_closed_tl,Total_TL_opened_L12M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,Auto_TL,CC_TL,Consumer_TL,Gold_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL,Delinquency_Group
11640,112.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,136.0,1.0,1.0,0.0,Married,SSC,57,M,52000,151,1.0,1.0,0.875,0,0,1.0,0.0,1.0,0.0,0.135,0,0,PL,PL,673,P2,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,4,4,No Delinquency
11641,249.46359868211286,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.291036321226258,0.4672664667333111,0.1589025880262135,0.2608463845384872,1.135177163167833,0.5067199822281462,0.7576585582583584,260.0516494501833,3.011107408641564,1.995290458735977,1.241719426857714,Married,GRADUATE,40,M,40000,50,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,692,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,49,49,No Delinquency
11642,53.0,7.0,7.0,1,20,0,1,1,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7.0,1.0,0.0,0.0,2.0,2.0,2.0,15.0,5.0,4.0,3.0,Single,GRADUATE,21,M,46000,18,0.5,0.0,0.541,0,0,1.0,0.0,1.0,0.0,38.66423535052205,0,0,ConsumerLoan,CC,658,P4,2,1,1,0,1,0.0,0.5,0.5,0.5,1,1,0.5,0.5,0,1,0,1,0,0,0,1,1,0,15,9,Low (1-2)
11643,40.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,27,5,11,0,0,0,0,0,0,0,0,0,0,5.291036321226258,0.4672664667333111,0.1589025880262135,0.2608463845384872,1.135177163167833,0.5067199822281462,0.7576585582583584,260.0516494501833,3.011107408641564,1.995290458735977,1.241719426857714,Married,GRADUATE,38,M,15000,66,0.143,1.0,1.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,1,0,others,others,708,P1,7,6,1,1,1,0.143,0.143,0.143,0.857,1,1,0.143,0.143,1,0,0,0,6,0,0,7,0,1,60,1,No Delinquency
11644,75.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,639.0,0.0,0.0,0.0,Single,GRADUATE,33,M,15500,93,0.5,0.0,0.627,0,1,0.0,0.0,0.0,0.0,5.935,0,0,PL,ConsumerLoan,688,P2,2,1,1,0,0,0.0,0.0,0.5,0.5,0,1,0.0,0.5,0,0,0,1,0,0,1,0,2,0,26,21,No Delinquency
11645,53.0,21.0,11.0,6,27,0,1,1,0.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4.0,0.0,0.0,0.0,2.0,1.0,1.0,121.0,1.0,1.0,0.0,Married,GRADUATE,32,M,35000,125,0.333,0.667,0.356,0,1,1.0,0.0,0.5,0.0,4.443,1,0,PL,others,660,P3,9,6,3,2,2,0.222,0.222,0.333,0.667,3,4,0.333,0.444,1,1,0,6,1,0,1,2,7,0,47,4,High (5+)
11646,575.0,34.0,31.0,4,31,0,0,0,4.841127815637518,9.20649812364211,4,3,1,0,0,1,0,0,0,0,0,0,0,0,31,5.291036321226258,0.4672664667333111,0.1589025880262135,0.2608463845384872,1.135177163167833,0.5067199822281462,0.7576585582583584,260.0516494501833,3.011107408641564,1.995290458735977,1.241719426857714,Married,OTHERS,29,M,14000,70,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,1,0,others,others,643,P4,3,3,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,3,0,0,3,0,0,53,19,Medium (3-5)
11647,76.0,25.0,9.0,3,30,0,2,2,0.0,30.0,0,0,34,5,10,0,0,0,0,0,0,0,0,0,30,3.0,0.0,0.0,0.0,0.0,0.0,0.0,671.0,0.0,0.0,0.0,Married,SSC,43,M,35000,42,0.75,0.0,0.68,0,0,0.0,0.0,0.0,0.0,38.66423535052205,1,0,others,others,691,P2,4,1,3,0,0,0.0,0.0,0.75,0.25,1,0,0.25,0.0,0,1,0,0,1,0,0,4,0,2,51,8,Medium (3-5)
11648,297.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,Married,12TH,33,M,6000,25,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,726,P1,2,1,1,0,0,0.0,0.0,0.5,0.5,0,1,0.0,0.5,0,1,0,1,0,0,0,1,1,0,149,17,No Delinquency
11649,45.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,0.0,0.0,13.0,3.0,3.0,134.0,3.0,3.0,0.0,Married,GRADUATE,44,M,45000,189,0.167,0.333,0.882,0,1,1.0,0.0,0.231,0.0,5.756,0,0,PL,PL,703,P1,12,10,2,1,1,0.083,0.083,0.167,0.833,3,2,0.25,0.167,0,1,0,3,0,0,4,2,10,4,160,4,No Delinquency
11650,75.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,1.0,1.0,0.0,Married,SSC,42,M,22000,53,0.4,0.5,0.817,0,0,0.0,0.0,0.0,0.0,0.636,1,0,others,others,708,P1,5,3,2,1,0,0.2,0.0,0.4,0.6,2,0,0.4,0.0,1,0,0,1,4,0,0,4,1,0,84,5,No Delinquency
11651,78.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,2.0,Married,SSC,32,F,18000,89,0.5,0.0,0.166,0,0,0.0,0.0,0.0,0.0,0.666,0,0,ConsumerLoan,others,680,P2,2,1,1,0,0,0.0,0.0,0.5,0.5,1,1,0.5,0.5,0,0,0,2,0,0,0,0,2,0,14,7,No Delinquency
11652,61.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,459.0,0.0,0.0,0.0,Married,12TH,37,F,50000,68,0.667,0.0,0.405,0,1,0.0,0.0,0.0,0.0,1.94,0,0,PL,others,682,P2,6,2,4,0,2,0.0,0.333,0.667,0.333,2,2,0.333,0.333,0,1,0,4,0,0,1,1,5,0,25,10,No Delinquency
11653,25.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,1.0,0.0,0.0,Married,SSC,43,M,18000,156,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,ConsumerLoan,ConsumerLoan,686,P2,1,1,0,0,1,0.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,1,0,0,0,0,1,0,7,7,No Delinquency
11654,112.0,5.0,4.0,2,26,2,2,0,26.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,1.0,1.0,Single,12TH,25,M,22000,80,1.0,0.0,0.99,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,1,others,others,658,P4,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,10,10,Low (1-2)
11655,30.0,8.0,2.0,2,4,1,2,1,4.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14.0,0.0,0.0,0.0,2.0,1.0,2.0,14.0,6.0,3.0,1.0,Single,GRADUATE,29,M,32000,131,0.571,0.6,0.42,0,1,0.5,0.0,0.5,0.0,3.06,0,0,others,ConsumerLoan,672,P2,7,3,4,3,1,0.429,0.143,0.571,0.429,5,2,0.714,0.286,2,0,0,5,0,0,1,0,7,1,22,3,Low (1-2)
11656,65.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,13.0,7.0,5.0,3.0,Married,POST-GRADUATE,37,M,33000,121,0.571,0.667,0.365,1,0,1.0,0.0,1.0,0.0,0.622,0,0,PL,others,690,P2,7,3,4,2,2,0.286,0.286,0.571,0.429,3,2,0.429,0.286,1,2,1,3,0,0,0,2,5,1,158,2,No Delinquency
11657,71.0,27.0,8.0,2,8,0,1,1,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,809.0,0.0,0.0,0.0,Married,12TH,31,M,28000,128,1.0,0.0,0.621,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,676,P2,2,0,2,0,0,0.0,0.0,1.0,0.0,1,0,0.5,0.0,1,1,0,0,0,0,0,2,0,1,27,6,Low (1-2)
11658,1143.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,17,3,10,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,1.0,1.0,0.0,Married,OTHERS,48,M,50000,60,0.444,1.0,1.026,0,0,0.0,0.0,0.0,0.0,38.66423535052205,1,0,others,others,717,P1,9,5,4,3,0,0.333,0.0,0.444,0.556,3,1,0.333,0.111,4,0,0,1,4,0,0,8,1,4,96,1,No Delinquency
11659,79.0,35.0,29.0,7,30,0,0,0,0.0,0.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,30,6.0,0.0,0.0,0.0,2.0,2.0,2.0,32.0,5.0,4.0,1.0,Married,GRADUATE,28,M,100000,209,0.833,0.8,0.899,0,1,1.0,0.0,1.0,0.0,2.655,0,0,ConsumerLoan,AL,648,P4,6,1,5,4,0,0.667,0.0,0.833,0.167,5,0,0.833,0.0,2,1,0,4,0,0,1,1,5,0,66,1,High (5+)
11660,57.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.291036321226258,0.4672664667333111,0.1589025880262135,0.2608463845384872,1.135177163167833,0.5067199822281462,0.7576585582583584,260.0516494501833,3.011107408641564,1.995290458735977,1.241719426857714,Single,12TH,23,M,23000,75,1.0,1.0,1.204,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,675,P2,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,3,3,No Delinquency
11661,25.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,4.0,1.0,2.0,55.0,2.0,1.0,1.0,Married,12TH,37,M,15000,30,0.278,1.0,0.47,0,1,0.5,0.0,0.25,0.0,6.571,1,0,PL,ConsumerLoan,693,P2,18,13,5,1,0,0.056,0.0,0.278,0.722,1,0,0.056,0.0,1,0,0,3,13,0,1,13,5,1,91,2,No Delinquency
11662,62.0,7.0,7.0,1,22,0,1,1,0.0,22.0,0,0,39,4,10,0,0,0,0,0,0,0,0,0,22,6.0,0.0,0.0,0.0,1.0,1.0,1.0,162.0,1.0,1.0,0.0,Married,POST-GRADUATE,34,M,19500,75,0.6,0.0,0.555,0,1,1.0,0.0,1.0,0.0,38.66423535052205,0,0,PL,others,686,P2,5,2,3,0,0,0.0,0.0,0.6,0.4,0,0,0.0,0.0,0,3,0,0,0,0,1,4,1,1,54,13,Low (1-2)
11663,47.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,0.0,0.0,0.0,Married,GRADUATE,31,M,24000,130,1.0,0.0,0.788,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,672,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,13,13,No Delinquency
11664,41.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,5.291036321226258,0.4672664667333111,0.1589025880262135,0.2608463845384872,1.135177163167833,0.5067199822281462,0.7576585582583584,260.0516494501833,3.011107408641564,1.995290458735977,1.241719426857714,Married,SSC,29,M,42000,68,1.0,0.0,0.074,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,676,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,24,24,No Delinquency
11665,1020.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5.291036321226258,0.4672664667333111,0.1589025880262135,0.2608463845384872,1.135177163167833,0.5067199822281462,0.7576585582583584,260.0516494501833,3.011107408641564,1.995290458735977,1.241719426857714,Married,SSC,25,M,12000,180,0.667,0.0,1.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,1,0,others,others,689,P2,3,1,2,0,0,0.0,0.0,0.667,0.333,2,0,0.667,0.0,2,0,0,0,2,0,0,3,0,1,45,10,No Delinquency
11666,297.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,0.0,0,0,40,0,2,0,0,0,0,0,0,0,0,0,0,5.291036321226258,0.4672664667333111,0.1589025880262135,0.2608463845384872,1.135177163167833,0.5067199822281462,0.7576585582583584,260.0516494501833,3.011107408641564,1.995290458735977,1.241719426857714,Married,POST-GRADUATE,41,M,55000,185,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,1,0,others,others,706,P1,9,9,0,0,0,0.0,0.0,0.0,1.0,0,2,0.0,0.222,0,0,0,0,4,0,0,9,0,5,68,14,No Delinquency
11667,47.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,1.0,1.0,Single,GRADUATE,23,M,19000,74,1.0,1.0,0.594,0,0,0.0,0.0,0.0,0.0,2.274,0,0,ConsumerLoan,others,682,P2,3,0,3,1,0,0.333,0.0,1.0,0.0,1,0,0.333,0.0,1,2,0,1,0,0,0,2,1,0,24,2,No Delinquency
11668,62.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,3.0,1.0,0.0,Single,12TH,29,M,19000,77,1.0,0.5,0.705,0,0,0.0,0.0,0.0,0.0,2.763,0,0,others,others,684,P2,2,0,2,1,0,0.5,0.0,1.0,0.0,2,0,1.0,0.0,1,1,0,1,0,0,0,1,1,0,9,3,No Delinquency
11669,249.46359868211286,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,35.0,5.0,2.0,2.0,Single,12TH,28,M,18000,186,1.0,0.5,0.93,0,0,0.0,0.0,0.0,0.0,0.583,1,0,others,others,667,P3,2,0,2,1,0,0.5,0.0,1.0,0.0,2,0,1.0,0.0,2,0,0,1,1,0,0,1,1,0,11,2,No Delinquency
11670,37.0,19.0,1.0,32,33,5,19,14,63.0,63.0,10,3,5,0,0,0,0,0,0,0,0,0,0,0,33,32.0,19.0,2.0,4.0,2.0,2.0,2.0,32.0,14.0,8.0,3.0,Married,UNDER GRADUATE,31,M,35000,27,0.667,0.0,0.441,1,1,1.0,0.5,1.0,0.105,9.478,1,0,ConsumerLoan,CC,661,P3,9,3,6,0,0,0.0,0.0,0.667,0.333,1,1,0.111,0.111,0,0,6,1,1,0,1,1,8,0,54,9,High (5+)
11671,42.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,34,4,10,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,30.0,4.0,2.0,1.0,Single,OTHERS,25,M,17000,36,1.0,0.5,0.525,0,0,1.0,0.0,1.0,0.0,18.321,0,0,PL,others,684,P2,4,0,4,1,0,0.25,0.0,1.0,0.0,2,0,0.5,0.0,1,1,0,1,0,0,0,1,3,2,66,4,No Delinquency
11672,77.0,11.0,11.0,1,7,0,1,1,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,Married,GRADUATE,31,M,25000,66,0.75,0.0,0.809,0,0,0.0,0.0,0.0,0.0,1.096,1,0,others,ConsumerLoan,705,P1,4,1,3,0,1,0.0,0.25,0.75,0.25,1,1,0.25,0.25,0,0,0,2,1,0,0,1,3,1,136,7,Low (1-2)
11673,37.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,4.0,3.0,4.0,3.0,2.0,3.0,7.0,14.0,9.0,3.0,Married,GRADUATE,32,M,42000,70,0.625,0.667,0.699,0,0,0.667,0.75,0.667,0.75,1.954,1,0,ConsumerLoan,ConsumerLoan,672,P2,8,3,5,4,1,0.5,0.125,0.625,0.375,6,1,0.75,0.125,2,0,0,6,2,0,0,2,6,0,37,1,No Delinquency
11674,75.0,8.0,7.0,2,29,0,2,2,4.841127815637518,89.0,1,1,7,4,7,0,0,0,0,0,0,0,0,0,29,4.0,1.0,0.0,1.0,0.0,0.0,0.0,260.0,2.0,0.0,0.0,Single,GRADUATE,22,M,20000,76,1.0,0.0,0.965,0,0,0.0,0.0,0.0,0.0,23.65,0,0,CC,others,668,P3,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,0,1,1,10,10,Low (1-2)
11675,98.0,5.0,5.0,1,27,1,1,0,27.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5.291036321226258,0.4672664667333111,0.1589025880262135,0.2608463845384872,1.135177163167833,0.5067199822281462,0.7576585582583584,260.0516494501833,3.011107408641564,1.995290458735977,1.241719426857714,Married,OTHERS,41,F,12000,27,1.0,1.0,0.987,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,666,P3,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,5,5,Low (1-2)
11676,75.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,1.0,1.0,0.0,Married,UNDER GRADUATE,33,M,20000,96,0.667,0.5,0.784,0,0,0.0,0.0,0.0,0.0,1.2,1,0,others,others,722,P1,3,1,2,1,0,0.333,0.0,0.667,0.333,2,0,0.667,0.0,1,1,0,1,1,0,0,2,1,0,162,4,No Delinquency
11677,818.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.0,0.0,0.0,0.0,Married,UNDER GRADUATE,51,M,35000,197,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.26,0,0,ConsumerLoan,ConsumerLoan,696,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,34,34,No Delinquency
11678,193.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,3.0,2.0,2.0,Married,12TH,31,M,13000,188,0.4,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.947,0,0,ConsumerLoan,others,680,P2,5,3,2,2,2,0.4,0.4,0.4,0.6,2,2,0.4,0.4,2,1,0,2,0,0,0,1,4,2,70,2,No Delinquency
11679,249.46359868211286,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,Married,GRADUATE,40,F,20000,122,1.0,1.0,0.75,0,0,0.0,0.0,0.0,0.0,0.6,0,0,others,others,658,P4,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,1,0,0,0,0,1,0,2,2,No Delinquency
11680,67.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,1.0,0.0,0.0,Single,GRADUATE,21,M,20000,66,1.0,0.5,0.421,0,0,0.0,0.0,0.0,0.0,1.29,0,0,others,others,675,P2,2,0,2,1,0,0.5,0.0,1.0,0.0,2,0,1.0,0.0,0,0,0,2,0,0,0,0,2,0,9,3,No Delinquency
11681,247.0,34.0,5.0,19,61,1,6,5,6.0,67.0,15,8,6,0,0,5,0,0,6,0,0,0,0,0,6,7.0,1.0,0.0,0.0,1.0,0.0,0.0,95.0,1.0,1.0,0.0,Single,12TH,27,M,25000,100,0.029,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,ConsumerLoan,PL,661,P3,35,34,1,0,0,0.0,0.0,0.029,0.971,0,1,0.0,0.029,0,0,0,0,32,0,0,34,1,3,54,19,High (5+)
11682,98.0,8.0,4.0,3,26,2,3,1,26.0,26.0,0,0,20,2,8,0,0,0,1,0,0,3,0,0,26,4.0,0.0,0.0,0.0,2.0,1.0,1.0,18.0,3.0,3.0,1.0,Single,GRADUATE,27,M,22000,37,1.0,1.0,0.981,0,0,1.0,0.0,0.5,0.0,3.018,0,1,ConsumerLoan,PL,676,P2,4,0,4,1,0,0.25,0.0,1.0,0.0,1,0,0.25,0.0,1,0,0,0,0,2,0,2,2,2,50,4,Medium (3-5)
11683,68.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,582.0,0.0,0.0,0.0,Married,GRADUATE,32,M,18000,101,1.0,0.0,0.641,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,PL,682,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,19,19,No Delinquency
11684,71.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,1.0,0.0,0.0,Married,OTHERS,41,M,20000,131,1.0,0.0,0.375,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,690,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,18,18,No Delinquency
11685,68.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,45,8,20,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,0.0,0.0,0.0,Married,GRADUATE,29,M,19000,138,1.0,0.0,0.635,0,0,0.0,0.0,0.0,0.0,6.842,0,0,others,others,713,P1,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,1,1,33,16,No Delinquency
11686,522.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,13,3,7,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,4.0,3.0,Single,GRADUATE,25,M,23000,69,1.0,1.0,0.747,0,0,1.0,0.0,1.0,0.0,5.17,0,0,ConsumerLoan,others,674,P2,4,0,4,3,0,0.75,0.0,1.0,0.0,3,0,0.75,0.0,3,1,0,1,0,0,0,1,3,2,24,2,No Delinquency
11687,44.0,10.0,10.0,1,55,0,1,1,0.0,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,4.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,1.0,1.0,1.0,Married,SSC,48,M,12000,17,0.2,0.0,0.27,0,1,0.0,0.0,0.0,0.0,5.75,1,0,ConsumerLoan,ConsumerLoan,679,P2,5,4,1,0,0,0.0,0.0,0.2,0.8,0,1,0.0,0.2,0,0,0,1,3,0,1,3,2,0,74,14,Low (1-2)
11688,67.0,22.0,22.0,1,14,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,Single,12TH,24,M,17000,62,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,ConsumerLoan,ConsumerLoan,645,P4,2,2,0,0,1,0.0,0.5,0.0,1.0,1,1,0.5,0.5,0,0,0,2,0,0,0,0,2,0,24,8,Low (1-2)
